order_id,session_id,viewer_id,order_ts,total_value,payment_status,shipping_city
O402214,S196,V1460089,2025-07-07 20:13:57,127068,PAID,Surabaya
O402215,S196,V1460092,2025-07-07 19:58:40,88610,PAID,Madiun
O402216,S196,V1460100,2025-07-07 20:13:21,215024,PAID,Surabaya
O402217,S196,V1460108,2025-07-07 19:50:15,81390,PAID,Depok
O402218,S196,V1460124,2025-07-07 19:58:56,187757,PAID,Sorong
O402219,S196,V1460133,2025-07-07 20:05:26,124921,PAID,Makassar
O402220,S196,V1460142,2025-07-07 20:03:25,152209,PAID,Sukabumi
O402221,S197,V1470007,2025-07-08 20:10:23,188858,PAID,Ambon
O402222,S197,V1470046,2025-07-08 20:21:24,219695,PAID,Samarinda
O402223,S197,V1470076,2025-07-08 20:18:09,169230,PAID,Probolinggo
O402224,S197,V1470096,2025-07-08 20:06:56,229014,PAID,Kediri
O402225,S197,V1470098,2025-07-08 20:20:48,215691,PAID,Probolinggo
O402226,S197,V1470109,2025-07-08 20:05:15,210763,PAID,Banyuwangi
O402227,S197,V1470121,2025-07-08 20:04:35,70565,PAID,Padang
O402228,S197,V1470127,2025-07-08 20:23:56,88143,PAID,Madiun
O402229,S197,V1470128,2025-07-08 20:25:16,70565,PAID,Madiun
O402230,S197,V1470129,2025-07-08 20:09:19,194592,PAID,Banyuwangi
O402231,S197,V1470131,2025-07-08 20:26:07,106603,PAID,Bandar Lampung
O402232,S197,V1470137,2025-07-08 20:13:00,135485,PAID,Pekanbaru
O402233,S198,V1480000,2025-07-08 19:45:16,110066,PAID,Garut
O402234,S198,V1480006,2025-07-08 19:23:59,135485,PAID,Tegal
O402235,S198,V1480009,2025-07-08 19:39:17,188858,PAID,Garut
O402236,S198,V1480018,2025-07-08 19:25:30,170864,PAID,Surabaya
O402237,S198,V1480022,2025-07-08 19:23:56,187757,PAID,Mojokerto
O402238,S198,V1480024,2025-07-08 19:42:01,215691,PAID,Jakarta
O402239,S198,V1480043,2025-07-08 19:26:12,104308,PAID,Malang
O402240,S198,V1480048,2025-07-08 19:37:12,219695,PAID,Cikampek
O402241,S198,V1480075,2025-07-08 19:17:01,211394,PAID,Bandung
O402242,S198,V1480093,2025-07-08 19:20:37,169595,PAID,Tegal
O402243,S198,V1480100,2025-07-08 19:29:46,138358,PAID,Cianjur
O402244,S198,V1480104,2025-07-08 19:47:36,145861,PAID,Madiun
O402245,S198,V1480106,2025-07-08 19:45:41,122730,PAID,Semarang
O402246,S198,V1480113,2025-07-08 19:41:19,152694,PAID,Malang
O402247,S198,V1480121,2025-07-08 19:36:47,194592,PAID,Tasikmalaya
O402248,S198,V1480126,2025-07-08 19:40:49,106603,PAID,Mataram
O402249,S199,V1490002,2025-07-08 18:25:34,219695,PAID,Ambon
O402250,S199,V1490014,2025-07-08 18:29:53,87962,PAID,Karawang
O402251,S199,V1490017,2025-07-08 18:24:03,198085,PAID,Garut
O402252,S199,V1490018,2025-07-08 18:18:55,106262,PAID,Surabaya
O402253,S199,V1490043,2025-07-08 18:23:24,183971,PAID,Bengkulu
O402254,S199,V1490054,2025-07-08 18:34:06,210584,PAID,Malang
O402255,S199,V1490060,2025-07-08 18:40:07,135485,PAID,Solo
O402256,S199,V1490063,2025-07-08 18:15:34,219336,PAID,Bandung
O402257,S199,V1490064,2025-07-08 18:35:42,169230,PAID,Pekanbaru
O402258,S199,V1490071,2025-07-08 18:31:31,205679,PAID,Banyuwangi
O402259,S199,V1490076,2025-07-08 18:21:11,88143,PAID,Cirebon
O402260,S199,V1490081,2025-07-08 18:28:32,196185,PAID,Banyuwangi
O402261,S199,V1490085,2025-07-08 18:35:08,188858,PAID,Pasuruan
O402262,S199,V1490089,2025-07-08 18:17:31,170864,PAID,Solo
O402263,S199,V1490104,2025-07-08 18:40:17,215691,PAID,Cianjur
O402264,S199,V1490117,2025-07-08 18:31:39,81390,PAID,Solo
O402265,S199,V1490132,2025-07-08 18:34:50,116832,PAID,Serang
O402266,S199,V1490145,2025-07-08 18:25:46,155008,PAID,Semarang
